Waktu,Suhu (°C),Kelembapan (%),Tekanan (hPa)
2025-05-17 09:39:25,33.48,74.65,1009.69
2025-05-17 09:39:25,33.49,74.64,1009.72
2025-05-17 09:39:25,33.49,74.64,1009.72
2025-05-17 09:39:23,33.48,74.73,1009.69
2025-05-17 09:39:23,33.48,74.73,1009.69
2025-05-17 09:39:22,33.47,74.9,1009.73
2025-05-17 09:39:22,33.47,74.9,1009.73
2025-05-17 09:39:22,33.48,74.84,1009.73
2025-05-17 09:39:22,33.48,74.84,1009.73
2025-05-17 09:39:20,33.48,74.94,1009.71
2025-05-17 09:39:20,33.48,74.94,1009.71
2025-05-17 09:39:19,33.48,75.0,1009.7
2025-05-17 09:39:19,33.48,75.0,1009.7
2025-05-17 09:39:18,33.49,75.01,1009.68
2025-05-17 09:39:18,33.49,75.01,1009.68
2025-05-17 09:39:17,33.49,75.04,1009.69
2025-05-17 09:39:17,33.49,75.04,1009.69
2025-05-17 09:39:16,33.48,75.05,1009.71
2025-05-17 09:39:16,33.48,75.05,1009.71
2025-05-17 09:39:16,33.48,75.05,1009.71
2025-05-17 09:39:16,33.48,75.05,1009.71
2025-05-17 09:39:14,33.46,75.02,1009.69
2025-05-17 09:39:14,33.46,75.02,1009.69
2025-05-17 09:39:13,33.45,75.0,1009.66
2025-05-17 09:39:13,33.45,75.0,1009.66
2025-05-17 09:39:12,33.44,75.02,1009.71
2025-05-17 09:39:12,33.44,75.02,1009.71
2025-05-17 09:39:11,33.43,75.05,1009.7
2025-05-17 09:39:11,33.43,75.05,1009.7
2025-05-17 09:39:10,33.42,75.08,1009.68
2025-05-17 09:39:10,33.42,75.08,1009.68
2025-05-17 09:39:09,33.42,75.01,1009.68
2025-05-17 09:39:09,33.42,75.01,1009.68
2025-05-17 09:39:08,33.41,74.97,1009.72
2025-05-17 09:39:08,33.41,74.97,1009.72
2025-05-17 09:39:07,33.4,75.0,1009.69
2025-05-17 09:39:07,33.4,75.0,1009.69
2025-05-17 09:39:06,33.39,75.02,1009.72
2025-05-17 09:39:06,33.39,75.02,1009.72
2025-05-17 09:39:05,33.38,75.05,1009.7
2025-05-17 09:39:05,33.38,75.05,1009.7
2025-05-17 09:39:04,33.38,75.04,1009.7
2025-05-17 09:39:04,33.38,75.04,1009.7
2025-05-17 09:39:03,33.39,75.03,1009.75
2025-05-17 09:39:03,33.39,75.03,1009.75
2025-05-17 09:39:02,33.4,74.99,1009.68
2025-05-17 09:39:02,33.4,74.99,1009.68
2025-05-17 09:39:01,33.4,74.94,1009.69
2025-05-17 09:39:01,33.4,74.94,1009.69
2025-05-17 09:39:00,33.4,74.94,1009.69
2025-05-17 09:39:00,33.4,74.94,1009.69
2025-05-17 09:38:59,33.4,74.94,1009.73
2025-05-17 09:38:59,33.4,74.94,1009.73
2025-05-17 09:38:58,33.4,74.94,1009.72
2025-05-17 09:38:58,33.4,74.94,1009.72
2025-05-17 09:38:57,33.4,74.94,1009.72
2025-05-17 09:38:57,33.4,74.94,1009.72
2025-05-17 09:38:56,33.4,74.87,1009.68
2025-05-17 09:38:56,33.4,74.87,1009.68
2025-05-17 09:38:55,33.39,74.84,1009.68
2025-05-17 09:38:55,33.39,74.84,1009.68
2025-05-17 09:38:54,33.39,74.81,1009.7
2025-05-17 09:38:54,33.39,74.81,1009.7
2025-05-17 09:38:53,33.4,74.84,1009.71
2025-05-17 09:38:53,33.4,74.84,1009.71
2025-05-17 09:38:52,33.39,74.89,1009.71
2025-05-17 09:38:52,33.39,74.89,1009.71
2025-05-17 09:38:51,33.39,74.93,1009.68
2025-05-17 09:38:51,33.39,74.93,1009.68
2025-05-17 09:38:50,33.39,74.91,1009.7
2025-05-17 09:38:50,33.39,74.91,1009.7
2025-05-17 09:38:49,33.4,74.96,1009.72
2025-05-17 09:38:49,33.4,74.96,1009.72
2025-05-17 09:38:48,33.4,75.05,1009.71
2025-05-17 09:38:48,33.4,75.05,1009.71
2025-05-17 09:38:47,33.39,75.11,1009.7
2025-05-17 09:38:47,33.39,75.11,1009.7
2025-05-17 09:38:46,33.38,75.08,1009.7
2025-05-17 09:38:45,33.38,75.04,1009.72
2025-05-17 09:38:44,33.37,75.02,1009.71
2025-05-17 09:38:44,33.37,75.02,1009.71
2025-05-17 09:38:43,33.37,75.1,1009.67
2025-05-17 09:38:43,33.37,75.1,1009.67
2025-05-17 09:38:42,33.35,75.11,1009.69
2025-05-17 09:38:42,33.35,75.11,1009.69
2025-05-17 09:38:41,33.35,75.15,1009.66
2025-05-17 09:38:41,33.35,75.15,1009.66
2025-05-17 09:38:40,33.34,75.15,1009.69
2025-05-17 09:38:40,33.34,75.15,1009.69
2025-05-17 09:38:39,33.34,75.13,1009.69
2025-05-17 09:38:39,33.34,75.13,1009.69
2025-05-17 09:38:38,33.33,75.15,1009.68
2025-05-17 09:38:38,33.33,75.15,1009.68
2025-05-17 09:38:37,33.32,75.17,1009.7
2025-05-17 09:38:37,33.32,75.17,1009.7
2025-05-17 09:38:36,33.33,75.23,1009.69
2025-05-17 09:38:36,33.33,75.23,1009.69
2025-05-17 09:38:35,33.33,75.3,1009.73
2025-05-17 09:38:35,33.33,75.3,1009.73
2025-05-17 09:38:34,33.33,75.27,1009.72
2025-05-17 09:38:34,33.33,75.27,1009.72
2025-05-17 09:38:33,33.34,75.28,1009.69
2025-05-17 09:38:33,33.34,75.28,1009.69
2025-05-17 09:38:32,33.33,75.29,1009.72
2025-05-17 09:38:32,33.33,75.29,1009.72
2025-05-17 09:38:31,33.31,75.28,1009.68
2025-05-17 09:38:31,33.31,75.28,1009.68
2025-05-17 09:38:30,33.31,75.26,1009.71
2025-05-17 09:38:30,33.31,75.26,1009.71
2025-05-17 09:38:29,33.3,75.27,1009.7
2025-05-17 09:37:59,33.23,74.84,1009.68
2025-05-17 09:37:58,33.22,74.79,1009.71
2025-05-17 09:37:57,33.21,74.64,1009.68
2025-05-17 09:37:56,33.21,74.53,1009.68
2025-05-17 09:37:55,33.22,74.48,1009.7
2025-05-17 09:37:53,33.25,74.42,1009.7
2025-05-17 09:37:53,33.24,74.39,1009.69
2025-05-17 09:37:52,33.26,74.41,1009.72
2025-05-17 09:37:51,33.26,74.41,1009.7
2025-05-17 09:37:50,33.25,74.41,1009.71
2025-05-17 09:37:49,33.24,74.41,1009.71
2025-05-17 09:37:48,33.24,74.43,1009.69
2025-05-17 09:37:46,33.23,74.42,1009.72
2025-05-17 09:37:45,33.22,74.43,1009.72
2025-05-17 09:37:44,33.22,74.43,1009.7
2025-05-17 09:37:43,33.22,74.44,1009.72
2025-05-17 09:37:42,33.22,74.44,1009.7
2025-05-17 09:37:41,33.23,74.44,1009.7
2025-05-17 09:37:40,33.22,74.44,1009.68
2025-05-17 09:37:40,33.22,74.44,1009.67
2025-05-17 09:37:38,33.22,74.43,1009.68
2025-05-17 09:37:37,33.23,74.43,1009.69
2025-05-17 09:37:36,33.23,74.42,1009.67
2025-05-17 09:37:35,33.23,74.39,1009.69
2025-05-17 09:37:34,33.23,74.37,1009.69
2025-05-17 09:37:33,33.24,74.39,1009.68
2025-05-17 09:37:32,33.23,74.42,1009.68
2025-05-17 09:37:31,33.24,74.41,1009.68
2025-05-17 09:37:30,33.24,74.43,1009.7
2025-05-17 09:37:29,33.24,74.45,1009.7
2025-05-17 09:37:28,33.24,74.44,1009.7
2025-05-17 09:37:27,33.24,74.44,1009.69
2025-05-17 09:37:26,33.25,74.38,1009.7
2025-05-17 09:37:25,33.26,74.38,1009.72
2025-05-17 09:37:24,33.27,74.4,1009.71
2025-05-17 09:37:23,33.29,74.42,1009.7
2025-05-17 09:37:22,33.29,74.39,1009.69
2025-05-17 09:37:21,33.3,74.37,1009.71
2025-05-17 09:37:20,33.31,74.38,1009.72
2025-05-17 09:37:19,33.3,74.39,1009.7
2025-05-17 09:37:18,33.3,74.42,1009.73
2025-05-17 09:37:17,33.3,74.42,1009.72
2025-05-17 09:37:16,33.31,74.37,1009.72
2025-05-17 09:37:15,33.32,74.43,1009.72
2025-05-17 09:37:14,33.33,74.51,1009.76
2025-05-17 09:37:13,33.33,74.55,1009.7
2025-05-17 09:37:12,33.34,74.52,1009.73
2025-05-17 09:37:11,33.34,74.51,1009.73
2025-05-17 09:37:10,33.35,74.55,1009.74
2025-05-17 09:37:09,33.35,74.57,1009.72
2025-05-17 09:37:08,33.34,74.62,1009.74
2025-05-17 09:37:07,33.33,74.59,1009.74
2025-05-17 09:37:06,33.31,74.54,1009.73
2025-05-17 09:37:05,33.3,74.57,1009.72
2025-05-17 09:37:04,33.28,74.57,1009.71
2025-05-17 09:37:03,33.28,74.57,1009.7
2025-05-17 09:37:02,33.29,74.6,1009.73
2025-05-17 09:37:01,33.29,74.63,1009.69
2025-05-17 09:37:00,33.27,74.65,1009.7
2025-05-17 09:36:59,33.26,74.64,1009.7
2025-05-17 09:36:58,33.26,74.62,1009.69
2025-05-17 09:36:57,33.26,74.66,1009.69
2025-05-17 09:36:56,33.26,74.66,1009.68
2025-05-17 09:36:55,33.26,74.59,1009.7
2025-05-17 09:36:54,33.26,74.59,1009.7
2025-05-17 09:36:53,33.25,74.57,1009.69
2025-05-17 09:36:52,33.24,74.57,1009.69
2025-05-17 09:36:51,33.24,74.6,1009.68
2025-05-17 09:36:50,33.24,74.63,1009.71
2025-05-17 09:36:49,33.25,74.67,1009.68
2025-05-17 09:36:48,33.24,74.63,1009.67
2025-05-17 09:36:47,33.25,74.61,1009.72
2025-05-17 09:36:46,33.26,74.6,1009.7
2025-05-17 09:36:45,33.26,74.58,1009.71
2025-05-17 09:36:44,33.25,74.53,1009.7
2025-05-17 09:36:43,33.25,74.55,1009.7
2025-05-17 09:36:42,33.25,74.55,1009.72
2025-05-17 09:36:41,33.26,74.53,1009.69
2025-05-17 09:36:40,33.26,74.54,1009.69
2025-05-17 09:36:39,33.27,74.55,1009.7
2025-05-17 09:36:38,33.27,74.54,1009.7
2025-05-17 09:36:37,33.27,74.57,1009.72
2025-05-17 09:36:36,33.26,74.56,1009.71
2025-05-17 09:36:35,33.26,74.55,1009.71
2025-05-17 09:36:34,33.26,74.53,1009.71
2025-05-17 09:36:33,33.26,74.52,1009.7
2025-05-17 09:36:32,33.26,74.51,1009.69
2025-05-17 09:36:31,33.26,74.49,1009.69
2025-05-17 09:36:30,33.27,74.48,1009.71
2025-05-17 09:36:29,33.28,74.49,1009.71
2025-05-17 09:36:28,33.28,74.45,1009.72
2025-05-17 09:36:27,33.28,74.41,1009.7
2025-05-17 09:36:26,33.29,74.31,1009.72
2025-05-17 09:36:25,33.3,74.3,1009.73
2025-05-17 09:36:24,33.31,74.34,1009.71
2025-05-17 09:36:23,33.32,74.35,1009.73
2025-05-17 09:36:21,33.32,74.32,1009.72
2025-05-17 09:36:20,33.31,74.32,1009.68
2025-05-17 09:36:19,33.32,74.33,1009.71
2025-05-17 09:36:18,33.33,74.36,1009.71
2025-05-17 09:36:18,33.32,74.34,1009.7
2025-05-17 09:36:16,33.32,74.37,1009.71
2025-05-17 09:36:16,33.33,74.4,1009.72
2025-05-17 09:36:15,33.31,74.36,1009.73
2025-05-17 09:36:13,33.3,74.3,1009.73
2025-05-17 09:36:13,33.3,74.35,1009.69
2025-05-17 09:36:11,33.29,74.25,1009.71
2025-05-17 09:36:10,33.29,74.25,1009.73
2025-05-17 09:36:09,33.29,74.25,1009.73
2025-05-17 09:36:08,33.3,74.27,1009.75
2025-05-17 09:36:07,33.29,74.26,1009.69
2025-05-17 09:36:06,33.3,74.23,1009.69
2025-05-17 09:36:05,33.3,74.24,1009.7
2025-05-17 09:36:04,33.3,74.24,1009.69
2025-05-17 09:36:03,33.3,74.22,1009.68
2025-05-17 09:36:02,33.3,74.17,1009.69
2025-05-17 09:36:01,33.31,74.15,1009.65
2025-05-17 09:36:00,33.32,74.16,1009.69
2025-05-17 09:35:59,33.34,74.15,1009.7
2025-05-17 09:35:58,33.35,74.19,1009.7
2025-05-17 09:35:57,33.35,74.16,1009.7
2025-05-17 09:35:56,33.35,74.15,1009.69
2025-05-17 09:35:55,33.35,74.16,1009.69
2025-05-17 09:35:54,33.35,74.13,1009.69
2025-05-17 09:35:53,33.35,74.11,1009.67
2025-05-17 09:35:52,33.35,74.11,1009.67
2025-05-17 09:35:51,33.36,74.1,1009.68
2025-05-17 09:35:50,33.37,74.09,1009.65
2025-05-17 09:35:49,33.38,74.11,1009.72
2025-05-17 09:35:48,33.38,74.1,1009.69
2025-05-17 09:35:47,33.38,74.12,1009.69
2025-05-17 09:35:46,33.38,74.19,1009.68
2025-05-17 09:35:45,33.37,74.2,1009.67
2025-05-17 09:35:44,33.36,74.13,1009.71
2025-05-17 09:35:43,33.37,74.08,1009.7
2025-05-17 09:35:42,33.36,74.02,1009.69
2025-05-17 09:35:41,33.36,73.99,1009.72
2025-05-17 09:35:40,33.35,74.0,1009.72
2025-05-17 09:35:39,33.34,73.99,1009.69
2025-05-17 09:35:38,33.33,73.98,1009.69
2025-05-17 09:35:37,33.33,73.99,1009.68
2025-05-17 09:35:36,33.32,74.01,1009.69
2025-05-17 09:35:35,33.31,74.0,1009.68
2025-05-17 09:35:34,33.3,74.01,1009.66
2025-05-17 09:35:33,33.3,74.01,1009.7
2025-05-17 09:35:32,33.31,74.01,1009.7
2025-05-17 09:35:31,33.33,74.02,1009.72
2025-05-17 09:35:30,33.34,74.02,1009.7
2025-05-17 09:35:29,33.35,74.03,1009.71
2025-05-17 09:35:28,33.37,74.06,1009.71
2025-05-17 09:35:27,33.38,74.09,1009.69
2025-05-17 09:35:26,33.39,74.1,1009.71
2025-05-17 09:35:25,33.39,74.09,1009.7
2025-05-17 09:35:24,33.39,74.1,1009.72
2025-05-17 09:35:23,33.39,74.08,1009.71
2025-05-17 09:35:22,33.39,74.07,1009.71
2025-05-17 09:35:21,33.39,74.07,1009.72
2025-05-17 09:35:20,33.39,74.07,1009.69
2025-05-17 09:35:19,33.39,74.06,1009.7
2025-05-17 09:35:18,33.39,74.07,1009.72
2025-05-17 09:35:17,33.39,74.02,1009.72
2025-05-17 09:35:16,33.39,74.0,1009.73
2025-05-17 09:35:15,33.38,73.97,1009.72
2025-05-17 09:35:14,33.37,73.97,1009.7
2025-05-17 09:35:13,33.36,73.98,1009.7
2025-05-17 09:35:12,33.35,73.99,1009.68
2025-05-17 09:35:11,33.33,73.98,1009.7
2025-05-17 09:35:10,33.32,73.98,1009.7
2025-05-17 09:35:09,33.32,73.99,1009.69
2025-05-17 09:35:08,33.33,73.99,1009.71
2025-05-17 09:35:07,33.34,74.0,1009.7
2025-05-17 09:35:06,33.35,74.03,1009.68
2025-05-17 09:35:05,33.35,74.04,1009.7
2025-05-17 09:35:04,33.35,74.05,1009.69
2025-05-17 09:35:03,33.35,74.09,1009.68
2025-05-17 09:35:02,33.36,74.1,1009.68
2025-05-17 09:35:01,33.35,74.08,1009.72
2025-05-17 09:35:00,33.35,74.08,1009.69
2025-05-17 09:34:59,33.34,74.07,1009.71
2025-05-17 09:34:58,33.33,74.06,1009.68
2025-05-17 09:34:57,33.32,74.07,1009.71
2025-05-17 09:34:56,33.3,74.05,1009.71
2025-05-17 09:34:55,33.31,74.05,1009.69
2025-05-17 09:34:53,33.29,74.03,1009.7
2025-05-17 09:34:52,33.3,74.04,1009.69
2025-05-17 09:34:52,33.3,74.05,1009.7
2025-05-17 09:34:51,33.32,74.03,1009.7
2025-05-17 09:34:49,33.32,74.02,1009.71
2025-05-17 09:34:49,33.33,74.02,1009.72
2025-05-17 09:34:47,33.34,74.0,1009.71
2025-05-17 09:34:46,33.34,74.0,1009.7
2025-05-17 09:34:45,33.34,74.02,1009.7
2025-05-17 09:34:44,33.34,74.04,1009.69
2025-05-17 09:34:43,33.34,74.07,1009.72
2025-05-17 09:34:42,33.33,74.07,1009.7
2025-05-17 09:34:42,33.33,74.08,1009.7
2025-05-17 09:34:41,33.34,74.08,1009.7
2025-05-17 09:34:39,33.33,74.08,1009.71
2025-05-17 09:34:38,33.32,74.07,1009.7
2025-05-17 09:34:37,33.33,74.06,1009.71
2025-05-17 09:34:36,33.34,74.07,1009.72
2025-05-17 09:34:35,33.35,74.09,1009.68
2025-05-17 09:34:34,33.36,74.13,1009.72
2025-05-17 09:34:33,33.36,74.12,1009.73
2025-05-17 09:34:32,33.36,74.13,1009.72
2025-05-17 09:34:31,33.35,74.11,1009.7
2025-05-17 09:34:30,33.34,74.08,1009.7
2025-05-17 09:34:29,33.34,74.08,1009.68
2025-05-17 09:34:28,33.35,74.08,1009.69
2025-05-17 09:34:27,33.36,74.1,1009.73
2025-05-17 09:34:26,33.35,74.07,1009.71
2025-05-17 09:34:25,33.35,74.05,1009.7
2025-05-17 09:34:24,33.37,74.06,1009.71
2025-05-17 09:34:23,33.37,74.06,1009.72
2025-05-17 09:34:22,33.37,74.04,1009.7
2025-05-17 09:34:21,33.37,74.05,1009.69
2025-05-17 09:34:20,33.37,74.09,1009.71
2025-05-17 09:34:19,33.37,74.1,1009.66
2025-05-17 09:34:18,33.38,74.11,1009.7
2025-05-17 09:34:17,33.37,74.11,1009.69
2025-05-17 09:34:16,33.37,74.11,1009.69
2025-05-17 09:34:15,33.36,74.1,1009.74
2025-05-17 09:34:14,33.35,74.09,1009.73
2025-05-17 09:34:13,33.34,74.1,1009.71
2025-05-17 09:34:12,33.34,74.12,1009.72
2025-05-17 09:34:11,33.34,74.12,1009.68
2025-05-17 09:34:10,33.34,74.13,1009.7
2025-05-17 09:34:09,33.34,74.16,1009.69
2025-05-17 09:34:08,33.34,74.15,1009.72
2025-05-17 09:34:07,33.33,74.16,1009.7
2025-05-17 09:34:06,33.32,74.15,1009.69
2025-05-17 09:34:05,33.32,74.13,1009.72
2025-05-17 09:34:04,33.32,74.15,1009.71
2025-05-17 09:34:03,33.31,74.11,1009.7
2025-05-17 09:34:02,33.31,74.1,1009.7
2025-05-17 09:34:01,33.32,74.1,1009.73
2025-05-17 09:34:00,33.32,74.09,1009.69
2025-05-17 09:33:59,33.32,74.09,1009.7
2025-05-17 09:33:58,33.32,74.07,1009.7
2025-05-17 09:33:57,33.31,74.09,1009.69
2025-05-17 09:33:56,33.29,74.1,1009.71
2025-05-17 09:33:55,33.29,74.08,1009.7
2025-05-17 09:33:54,33.29,74.11,1009.69
2025-05-17 09:33:53,33.27,74.11,1009.69
2025-05-17 09:33:52,33.27,74.12,1009.7
2025-05-17 09:33:51,33.26,74.12,1009.69
2025-05-17 09:33:50,33.26,74.12,1009.68
2025-05-17 09:33:49,33.27,74.12,1009.67
2025-05-17 09:33:48,33.28,74.12,1009.71
2025-05-17 09:33:47,33.29,74.11,1009.71
2025-05-17 09:33:46,33.3,74.11,1009.7
2025-05-17 09:33:45,33.31,74.1,1009.68
2025-05-17 09:33:44,33.33,74.12,1009.69
2025-05-17 09:33:43,33.33,74.14,1009.68
2025-05-17 09:33:42,33.34,74.17,1009.69
2025-05-17 09:33:41,33.33,74.22,1009.71
2025-05-17 09:33:40,33.32,74.23,1009.67
2025-05-17 09:33:39,33.31,74.25,1009.68
2025-05-17 09:33:38,33.3,74.27,1009.68
2025-05-17 09:33:37,33.29,74.27,1009.68
2025-05-17 09:33:36,33.29,74.24,1009.69
2025-05-17 09:33:35,33.29,74.27,1009.69
2025-05-17 09:33:34,33.29,74.28,1009.68
2025-05-17 09:33:33,33.29,74.31,1009.7
2025-05-17 09:33:32,33.28,74.3,1009.7
2025-05-17 09:33:31,33.27,74.3,1009.66
2025-05-17 09:33:30,33.26,74.29,1009.66
2025-05-17 09:33:29,33.26,74.27,1009.7
2025-05-17 09:33:28,33.24,74.28,1009.65
2025-05-17 09:33:27,33.24,74.29,1009.68
2025-05-17 09:33:26,33.25,74.21,1009.65
2025-05-17 09:33:25,33.26,74.24,1009.67
2025-05-17 09:33:24,33.26,74.26,1009.67
2025-05-17 09:33:22,33.27,74.3,1009.68
2025-05-17 09:33:21,33.27,74.32,1009.65
2025-05-17 09:33:20,33.29,74.4,1009.69
2025-05-17 09:33:20,33.28,74.35,1009.67
2025-05-17 09:33:19,33.29,74.44,1009.68
2025-05-17 09:33:18,33.29,74.41,1009.68
2025-05-17 09:33:17,33.29,74.46,1009.69
2025-05-17 09:33:16,33.3,74.48,1009.68
2025-05-17 09:33:14,33.31,74.57,1009.69
2025-05-17 09:33:13,33.3,74.61,1009.67
2025-05-17 09:33:12,33.31,74.61,1009.7
2025-05-17 09:33:11,33.31,74.58,1009.67
2025-05-17 09:33:10,33.29,74.51,1009.69
2025-05-17 09:33:10,33.31,74.51,1009.68
2025-05-17 09:33:08,33.29,74.5,1009.69
2025-05-17 09:33:07,33.31,74.51,1009.71
2025-05-17 09:33:06,33.29,74.6,1009.7
2025-05-17 09:33:05,33.28,74.66,1009.7
2025-05-17 09:33:04,33.28,74.74,1009.7
2025-05-17 09:33:03,33.27,74.79,1009.68
2025-05-17 09:33:02,33.27,74.74,1009.68
2025-05-17 09:33:01,33.26,74.77,1009.65
2025-05-17 09:33:00,33.25,74.75,1009.66
2025-05-17 09:32:59,33.24,74.72,1009.68
2025-05-17 09:32:58,33.23,74.71,1009.65
2025-05-17 09:32:57,33.21,74.69,1009.66
2025-05-17 09:32:56,33.19,74.6,1009.65
2025-05-17 09:32:55,33.18,74.39,1009.7
2025-05-17 09:32:54,33.17,74.33,1009.67
2025-05-17 09:32:53,33.17,74.32,1009.65
2025-05-17 09:32:52,33.17,74.3,1009.64
2025-05-17 09:32:51,33.16,74.3,1009.66
2025-05-17 09:32:50,33.16,74.34,1009.64
2025-05-17 09:32:49,33.15,74.31,1009.66
2025-05-17 09:32:48,33.13,74.29,1009.64
2025-05-17 09:32:47,33.12,74.27,1009.67
2025-05-17 09:32:46,33.12,74.26,1009.66
2025-05-17 09:32:45,33.13,74.26,1009.68
2025-05-17 09:32:44,33.14,74.24,1009.64
2025-05-17 09:32:43,33.14,74.17,1009.65
2025-05-17 09:32:42,33.14,74.18,1009.66
2025-05-17 09:32:41,33.14,74.18,1009.63
2025-05-17 09:32:40,33.15,74.19,1009.63
2025-05-17 09:32:39,33.16,74.21,1009.64
2025-05-17 09:32:38,33.16,74.23,1009.67
2025-05-17 09:32:37,33.16,74.27,1009.66
2025-05-17 09:32:36,33.17,74.28,1009.66
2025-05-17 09:32:35,33.18,74.32,1009.67
2025-05-17 09:32:34,33.18,74.4,1009.66
2025-05-17 09:32:33,33.18,74.39,1009.64
2025-05-17 09:32:32,33.18,74.36,1009.66
2025-05-17 09:32:31,33.16,74.33,1009.65
2025-05-17 09:32:30,33.15,74.31,1009.65
2025-05-17 09:32:29,33.14,74.24,1009.62
2025-05-17 09:32:28,33.14,74.18,1009.65
2025-05-17 09:32:27,33.15,74.16,1009.63
2025-05-17 09:32:26,33.16,74.18,1009.63
2025-05-17 09:32:25,33.15,74.15,1009.65
2025-05-17 09:32:24,33.16,74.14,1009.65
2025-05-17 09:32:23,33.16,74.14,1009.66
2025-05-17 09:32:22,33.17,74.17,1009.65
2025-05-17 09:32:21,33.18,74.15,1009.66
2025-05-17 09:32:20,33.18,74.15,1009.62
2025-05-17 09:32:19,33.2,74.13,1009.63
2025-05-17 09:32:18,33.21,74.15,1009.68
2025-05-17 09:32:17,33.2,74.15,1009.63
2025-05-17 09:32:16,33.19,74.14,1009.62
2025-05-17 09:32:15,33.18,74.11,1009.62
2025-05-17 09:32:14,33.18,74.04,1009.65
2025-05-17 09:32:13,33.19,73.99,1009.63
2025-05-17 09:32:12,33.19,73.97,1009.66
2025-05-17 09:32:11,33.2,73.92,1009.64
2025-05-17 09:32:10,33.21,73.91,1009.66
2025-05-17 09:32:09,33.2,73.82,1009.65
2025-05-17 09:32:08,33.21,73.82,1009.65
2025-05-17 09:32:07,33.22,73.81,1009.63
2025-05-17 09:32:06,33.23,73.84,1009.67
2025-05-17 09:32:05,33.21,73.82,1009.64
2025-05-17 09:32:04,33.21,73.81,1009.66
2025-05-17 09:32:03,33.22,73.81,1009.65
2025-05-17 09:32:02,33.23,73.84,1009.65
2025-05-17 09:32:01,33.23,73.86,1009.66
2025-05-17 09:32:00,33.23,73.85,1009.65
2025-05-17 09:31:59,33.25,73.86,1009.68
2025-05-17 09:31:58,33.24,73.86,1009.66
2025-05-17 09:31:57,33.25,73.89,1009.65
2025-05-17 09:31:56,33.26,73.89,1009.66
2025-05-17 09:31:55,33.26,73.83,1009.65
2025-05-17 09:31:53,33.29,73.81,1009.66
2025-05-17 09:31:53,33.27,73.79,1009.66
2025-05-17 09:31:51,33.32,73.87,1009.67
2025-05-17 09:31:51,33.3,73.84,1009.65
2025-05-17 09:31:50,33.32,73.85,1009.66
2025-05-17 09:31:48,33.32,73.9,1009.67
2025-05-17 09:31:47,33.33,73.99,1009.64
2025-05-17 09:31:46,33.33,74.02,1009.66
2025-05-17 09:31:45,33.33,74.01,1009.64
2025-05-17 09:31:44,33.33,74.08,1009.67
2025-05-17 09:31:44,33.33,73.98,1009.66
2025-05-17 09:31:42,33.32,74.04,1009.66
2025-05-17 09:31:42,33.32,74.12,1009.68
2025-05-17 09:31:40,33.33,74.07,1009.65
2025-05-17 09:31:39,33.33,74.02,1009.64
2025-05-17 09:31:38,33.33,73.9,1009.69
2025-05-17 09:31:37,33.34,73.99,1009.66
2025-05-17 09:31:36,33.34,73.97,1009.66
2025-05-17 09:31:35,33.35,73.87,1009.69
2025-05-17 09:31:34,33.36,73.93,1009.66
2025-05-17 09:31:33,33.36,73.96,1009.67
2025-05-17 09:31:32,33.38,74.13,1009.65
2025-05-17 09:31:31,33.37,74.0,1009.67
2025-05-17 09:31:30,33.36,73.96,1009.65
2025-05-17 09:31:29,33.35,73.94,1009.65
2025-05-17 09:31:28,33.33,73.89,1009.65
2025-05-17 09:31:27,33.33,73.76,1009.64
2025-05-17 09:31:26,33.34,73.64,1009.66
2025-05-17 09:31:25,33.35,73.74,1009.67
2025-05-17 09:31:24,33.38,73.9,1009.7
2025-05-17 09:31:23,33.37,73.85,1009.67
2025-05-17 09:31:22,33.38,73.59,1009.66
2025-05-17 09:31:21,33.4,73.56,1009.68
2025-05-17 09:31:20,33.42,73.61,1009.68
2025-05-17 09:31:19,33.44,73.7,1009.65
2025-05-17 09:31:18,33.45,73.75,1009.67
2025-05-17 09:31:17,33.46,73.82,1009.67
2025-05-17 09:31:16,33.45,73.7,1009.67
2025-05-17 09:31:15,33.45,73.58,1009.67
2025-05-17 09:31:14,33.44,73.51,1009.66
2025-05-17 09:31:13,33.45,73.58,1009.68
2025-05-17 09:31:12,33.46,73.65,1009.68
2025-05-17 09:31:11,33.47,73.65,1009.65
2025-05-17 09:31:10,33.48,73.63,1009.68
2025-05-17 09:31:09,33.49,73.47,1009.7
2025-05-17 09:31:08,33.5,73.48,1009.67
2025-05-17 09:31:07,33.51,73.56,1009.68
2025-05-17 09:31:06,33.51,73.53,1009.65
2025-05-17 09:31:05,33.52,73.51,1009.66
2025-05-17 09:31:04,33.51,73.35,1009.64
2025-05-17 09:31:03,33.51,73.26,1009.66
2025-05-17 09:31:02,33.51,73.29,1009.66
2025-05-17 09:31:01,33.51,73.34,1009.64
2025-05-17 09:31:00,33.51,73.42,1009.67
2025-05-17 09:30:59,33.52,73.49,1009.67
2025-05-17 09:30:58,33.52,73.53,1009.64
2025-05-17 09:30:57,33.51,73.55,1009.66
2025-05-17 09:30:56,33.51,73.61,1009.63
2025-05-17 09:30:55,33.52,73.68,1009.65
2025-05-17 09:30:54,33.51,73.7,1009.66
2025-05-17 09:30:53,33.5,73.73,1009.66
2025-05-17 09:30:52,33.5,73.76,1009.63
2025-05-17 09:30:51,33.5,73.77,1009.65
2025-05-17 09:30:50,33.5,73.81,1009.63
2025-05-17 09:30:49,33.5,73.81,1009.64
2025-05-17 09:30:48,33.49,73.81,1009.66
